Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A11180,11327013572543432,12/13/20,20004245,O,1,A11180,12.99,32.02,1.56,21.48,8.98,8.98,,,
A11181,11351425705958660,12/13/20,20030223,L,10,A11181,25.35,24.05,3.8,13.26,6.99,6.99,,,
A11182,11477095926522615,12/13/20,20004246,Q,1,A11182,34.98,31.15,5.25,17.09,8.81,8.81,,,
A11183,11431623789314657,12/13/20,20004245,O,1,A11183,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11184,11260698201704231,12/13/20,20004246,Q,1,A11184,34.98,28.71,5.25,17.09,8.81,6.37,,,
A11185,11419411304287458,12/13/20,20004246,Q,1,A11185,34.98,29.02,5.25,17.09,8.98,6.68,,,
A11186,11448076322726605,12/13/20,20004246,Q,1,A11186,34.98,30.85,5.25,17.09,8.51,8.51,,,
A11187,11379314012618620,12/13/20,20030225,L,6,A11187,26.37,26.72,3.96,13.26,9.5,9.5,,,
A11188,11424094245031433,12/13/20,20031082,M,1,A11188,167.66,149.68,20.12,111.87,7.99,17.69,,,
A11189,11177515581233063,12/13/20,20030224,L,1,A11189,11.68,12.26,1.75,5.76,4.75,4.75,,,
A11190,11233848685040245,12/13/20,20004247,Q,1,A11190,10.48,12.18,1.57,4.24,7.77,6.37,,,
A11191,11229043759750633,12/13/20,20030226,L,1,A11191,27.44,25.78,4.12,14.67,6.99,6.99,,,
A11192,11145259972593801,12/13/20,20004246,P,1,A11192,16.55,17.77,2.48,6.31,8.98,8.98,,,
A11193,11334564311773861,12/13/20,20004247,O,1,A11193,12.42,14.48,0.99,4.51,8.98,8.98,,,
A11194,11232389729683431,12/13/20,20004248,O,1,A11194,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11195,11278816966995422,12/13/20,20004247,Q,1,A11195,52.94,40.38,7.94,24.5,8.98,7.94,,,
A11196,11436747594267461,12/13/20,20030227,L,4,A11196,31.42,30.54,4.71,15.84,9.99,9.99,,,
A11197,11138870634045823,12/13/20,20004247,Q,1,A11197,34.98,28.71,5.25,17.09,8.81,6.37,,,
A11198,11377805486869006,12/13/20,20030228,L,6,A11198,36.72,36.97,5.51,21.96,9.5,9.5,,,
A11199,11270196962861808,12/13/20,20004248,O,1,A11199,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11200,11375212613312230,12/13/20,20030229,L,6,A11200,21.58,21.51,3.24,9.52,8.75,8.75,,,
A11201,11389402756110639,12/13/20,20030230,L,12,A11201,15.12,14.46,2.27,5.2,6.99,6.99,,,
A11202,11118692433549811,12/13/20,20030232,L,12,A11202,55.65,50.91,8.35,32.57,9.99,9.99,,,
A11203,11249240512556231,12/13/20,20030233,L,1,A11203,18.39,17.7,2.76,10.19,4.75,4.75,,,
A11204,11470389504766633,12/13/20,20004248,O,1,A11204,12.42,14.48,0.99,4.51,8.98,8.98,,,
A11205,11112616299408268,12/13/20,20004248,Q,1,A11205,12.99,11.94,1.95,3.62,8.51,6.37,,,
A11206,11434023483389042,12/13/20,20030234,L,1,A11206,33.19,31.23,4.98,19.26,6.99,6.99,,,
A11207,11122478291537861,12/13/20,20004249,O,2,A11207,28.72,25.32,2.3,14.04,8.98,8.98,,,
A11208,11215751413357822,12/13/20,20004248,O,1,A11208,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11209,11291059307481812,12/13/20,20031081,M,1,A11209,13.96,12.91,2.09,5.07,5.75,5.75,,,
A11210,11188583476439444,12/13/20,20030235,L,1,A11210,14.76,14.22,1.18,6.05,6.99,6.99,,,
A11211,11422161772621802,12/13/20,20030240,L,12,A11211,46.15,44.04,6.92,27.13,9.99,9.99,,,
A11212,11256398818071465,12/13/20,20030237,L,12,A11212,41.05,41.59,6.16,25.93,9.5,9.5,,,
A11213,11282008730262660,12/13/20,20004248,Q,1,A11213,18.19,15.05,2.73,5.82,8.98,6.5,,,
A11214,11180212464986628,12/13/20,20030236,L,2,A11214,32.26,29.99,4.84,20.4,4.75,4.75,,,
A11215,11132809147984215,12/13/20,20030238,L,6,A11215,32.36,30.11,4.85,15.27,9.99,9.99,,,
A11216,11405260541537042,12/13/20,20030239,L,6,A11216,26.16,26.68,3.92,13.26,9.5,9.5,,,
A11217,11359391987322604,12/13/20,20030231,J,1,A11217,206.9,211.04,12.41,185.99,12.64,12.64,,,
A11218,11114323950475457,12/13/20,20030241,L,1,A11218,29.46,30.05,4.42,20.88,4.75,4.75,,,
A11219,11404116945869830,12/13/20,20004250,N,1,A11219,16.36,7.23,2.45,4.78,0,0,,,
A11220,11488183182750624,12/13/20,20004249,Q,1,A11220,9.5,13.85,0.76,6.37,8.98,6.72,,,
A11221,11470847909507427,12/13/20,20030245,A,1,A11221,40.93,46.75,3.27,27.03,13.5,13.5,,,
A11222,11314683280826624,12/13/20,20004250,P,1,A11222,10.83,17.23,1.62,6.63,8.98,8.98,,,
A11223,11414879168107438,12/13/20,20031080,M,1,A11223,13.96,12.91,2.09,5.07,5.75,5.75,,,
A11224,11318588538204244,12/13/20,20004251,Q,1,A11224,22.42,25.91,3.36,12.09,8.98,10.46,,,
A11225,11165031849784266,12/13/20,20030242,L,2,A11225,28.56,28.32,4.28,16.54,7.5,7.5,,,
A11226,11324555544836240,12/13/20,20004250,Q,1,A11226,19.7,104.07,2.96,94.74,8.51,6.37,,,
A11227,11393194163502615,12/13/20,20030243,L,12,A11227,15.12,14.46,2.27,5.2,6.99,6.99,,,
A11228,11317759798683442,12/13/20,20004250,O,2,A11228,9.37,11.7,0.75,1.97,8.98,8.98,,,
A11229,11460989172312204,12/13/20,20030244,L,12,A11229,24.85,24.15,3.73,13.43,6.99,6.99,,,
A11230,11206585602139417,12/13/20,20004253,Q,1,A11230,9.68,12.9,0.77,3.96,8.3,8.17,,,
A11231,11371714350340250,12/13/20,20004252,O,1,A11231,14.36,17.15,1.15,7.02,8.98,8.98,,,
A11232,11141063221946659,12/13/20,20031079,M,1,A11232,11.35,11.42,1.7,4.97,4.75,4.75,,,
A11233,11167028243738635,12/13/20,20004251,O,1,A11233,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11234,11400756276789045,12/13/20,20004252,Q,1,A11234,34.98,28.71,5.25,17.09,8.81,6.37,,,
A11235,11273552740693045,12/13/20,20030248,L,3,A11235,21.97,18.23,3.3,9.18,5.75,5.75,,,
A11236,11279085606633069,12/13/20,20030249,L,8,A11236,49.51,50.19,7.43,35.77,6.99,6.99,,,
A11237,11221563360179426,12/13/20,20030246,L,1,A11237,12.23,10.37,1.83,2.79,5.75,5.75,,,
A11238,11446039061616219,12/13/20,20004251,O,1,A11238,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11239,11383142209767435,12/13/20,20004252,Q,1,A11239,52.94,40.67,7.94,24.5,8.98,8.23,,,
A11240,11339333294499414,12/13/20,20004251,Q,1,A11240,14.72,16.13,2.5,7.26,8.98,6.37,,,
A11241,11105361538333022,12/13/20,20004251,O,1,A11241,10.62,14.98,1.59,4.41,8.98,8.98,,,
A11242,11317926589315418,12/13/20,20030247,L,6,A11242,24.92,23.42,3.74,9.69,9.99,9.99,,,
A11243,11472197177253003,12/13/20,20004252,Q,1,A11243,34.98,29.97,5.25,17.09,8.98,7.63,,,
A11244,11214240844913804,12/13/20,20004252,Q,1,A11244,34.98,29.97,5.25,17.09,8.98,7.63,,,
A11245,11318489758774626,12/13/20,20004251,Q,1,A11245,88.98,68.87,13.35,46.54,8.98,8.98,,,
A11246,11117970825088204,12/13/20,20004253,Q,1,A11246,34.98,30.64,5.25,17.09,8.3,8.3,,,
A11247,11311878774613815,12/13/20,20031078,M,1,A11247,13.96,12.91,2.09,5.07,5.75,5.75,,,
A11248,11397713519365856,12/13/20,20030668,M,1,A11248,13.96,12.91,2.09,5.07,5.75,5.75,,,
A11249,11368522312741850,12/13/20,20004252,O,1,A11249,27.43,25.48,4.11,12.39,8.98,8.98,,,
A11250,11304627973361855,12/13/20,20004253,Q,1,A11250,52.94,41.57,7.94,24.5,8.98,9.13,,,
A11251,11283088958213843,12/13/20,20004253,Q,2,A11251,177.94,128.76,26.7,93.08,8.98,8.98,,,
A11252,11201677895041029,12/13/20,20004251,O,1,A11252,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11253,11406722164777052,12/13/20,20004453,Q,1,A11253,34.98,28.71,5.25,17.09,8.81,6.37,,,
A11254,11498672055495444,12/13/20,20004253,Q,1,A11254,34.98,30.28,5.25,17.09,8.3,7.94,,,
A11255,11355929239791443,12/13/20,20004253,Q,1,A11255,88.97,68.87,13.35,46.54,8.98,8.98,,,
A11256,11481107010935424,12/13/20,20004253,Q,1,A11256,88.97,68.4,13.35,46.54,8.51,8.51,,,
A11257,11316670693593001,12/13/20,20004254,Q,1,A11257,12.19,11.92,1.83,1.86,8.98,8.23,,,
A11258,11216519195653026,12/13/20,20030250,L,1,A11258,15.71,14.73,2.36,6.62,5.75,5.75,,,
A11259,11250505195809058,12/13/20,20004253,Q,1,A11259,13.6,13.64,1.09,0.81,8.98,11.74,,,
A11260,11116417789097846,12/13/20,20004254,Q,2,A11260,69.96,51.36,10.5,34.18,8.98,6.68,,,
A11261,11151333826021846,12/13/20,20004254,Q,2,A11261,69.96,51.05,10.5,34.18,8.98,6.37,,,
A11262,11437127389399430,12/13/20,20004254,Q,1,A11262,88.97,68.1,13.35,46.54,8.98,8.21,,,
A11263,11305175239427406,12/13/20,20004254,N,1,A11263,88.98,59.89,13.35,46.54,0,0,,,
A11264,11489438231605003,12/13/20,20030254,L,12,A11264,24.85,24.15,3.73,13.43,6.99,6.99,,,
A11265,11431243497152241,12/13/20,20030251,L,1,A11265,12.37,12.63,1.86,3.27,7.5,7.5,,,
A11266,11391843963705845,12/13/20,20004254,Q,1,A11266,13.23,16.65,1.98,8.3,8.98,6.37,,,
A11267,11366352500055456,12/13/20,20030252,L,1,A11267,14.96,15,1.2,9.05,4.75,4.75,,,
A11268,11279853793983418,12/13/20,20030253,L,1,A11268,14.88,14.88,2.23,7.9,4.75,4.75,,,
A11269,11224863931601818,12/13/20,20004255,O,1,A11269,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11270,11245981741165036,12/13/20,20004255,O,1,A11270,49.99,49.24,7.6,32.66,8.98,8.98,,,
A11271,11263216902469015,12/13/20,20030255,J,1,A11271,206.9,211.04,12.41,185.99,12.64,12.64,,,
A11272,11340389695631411,12/13/20,20030258,L,2,A11272,33.38,29.53,5,17.54,6.99,6.99,,,
A11273,11308612494675464,12/13/20,20004255,Q,1,A11273,14.72,18.7,2.5,7.26,8.98,8.94,,,
A11274,11185989928725006,12/13/20,20030259,L,12,A11274,53.01,54.07,7.95,36.13,9.99,9.99,,,
A11275,11144594540875427,12/13/20,20030260,L,4,A11275,24.33,23.96,3.65,13.32,6.99,6.99,,,
A11276,11361987547273853,12/13/20,20004256,Q,1,A11276,34.98,29.02,5.25,17.09,8.98,6.68,,,
A11277,11283926685467458,12/13/20,20004255,O,1,A11277,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11278,11197657965005804,12/13/20,20004256,Q,1,A11278,10.83,11.65,0.87,2.61,8.98,8.17,,,
A11279,11105013907694626,12/13/20,20030256,A,1,A11279,225.29,223.2,18.02,193.73,8.5,8.5,,,
A11280,11214594703801812,12/13/20,20030257,A,1,A11280,225.29,223.2,18.02,193.73,8.5,8.5,,,
A11281,11483653103017000,12/13/20,20004253,Q,1,A11281,34.98,30.85,5.25,17.09,8.51,8.51,,,
A11282,11102240862384211,12/13/20,20004256,O,1,A11282,11.4,26.75,1.71,16.06,8.98,8.98,,,
A11283,11381779129767465,12/13/20,20004257,O,1,A11283,18.99,15.17,2.85,2.59,9.73,9.73,,,
A11284,11344292308618603,12/13/20,20030261,H,4,A11284,91.96,77.33,13.8,55.04,6.99,6.99,,,
A11285,11226439761051438,12/13/20,20004256,Q,1,A11285,88.97,66.26,13.35,46.54,8.93,6.37,,,
A11286,11239123412868217,12/13/20,20004256,O,1,A11286,8.87,13.6,1.33,3.29,8.98,8.98,,,
A11287,11103415982331447,12/13/20,20030263,L,1,A11287,32.31,31.1,4.85,19.26,6.99,6.99,,,
A11288,11203420172539452,12/13/20,20030264,L,2,A11288,14.61,14.46,1.75,7.96,4.75,4.75,,,
A11289,11495231897727405,12/13/20,20004256,Q,1,A11289,34.98,31.73,5.25,17.09,8.98,9.39,,,
A11290,11215228633454610,12/13/20,20030262,L,2,A11290,10.56,10.69,0.84,2.86,6.99,6.99,,,
A11291,11347863629496267,12/13/20,20004256,Q,1,A11291,34.98,30.64,5.25,17.09,8.3,8.3,,,
A11292,11385951251069864,12/13/20,20004258,Q,1,A11292,34.97,28.71,5.25,17.09,8.14,6.37,,,
A11293,11327409713972216,12/13/20,20004258,O,1,A11293,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11294,11480149552594659,12/13/20,20004258,Q,1,A11294,34.97,33.58,5.25,17.09,8.98,11.24,,,
A11295,11331541784319468,12/13/20,20004257,Q,2,A11295,69.96,51.05,10.5,34.18,8.93,6.37,,,
A11296,11223336304247401,12/13/20,20030265,L,15,A11296,39.4,38.24,5.91,23.58,8.75,8.75,,,
A11297,11431926565805867,12/13/20,20004257,Q,1,A11297,52.94,40.61,7.94,24.5,8.98,8.17,,,
A11298,11392431730932251,12/13/20,20004257,Q,1,A11298,15.84,41.99,2.38,33.24,8.98,6.37,,,
A11299,11303785459005831,12/13/20,20004257,O,2,A11299,9.37,11.7,0.75,1.97,8.98,8.98,,,
A11300,11119024325501022,12/13/20,20030269,L,1,A11300,8.89,8.62,0.71,3.16,4.75,4.75,,,
A11301,11450136948680269,12/13/20,20030266,L,8,A11301,58.28,59.45,8.74,40.72,9.99,9.99,,,
A11302,11273344985277063,12/13/20,20004257,Q,1,A11302,34.98,28.71,5.25,17.09,8.81,6.37,,,
A11303,11290363793351400,12/13/20,20030267,L,4,A11303,24.75,24.02,3.71,13.32,6.99,6.99,,,
A11304,11243907708991442,12/13/20,20004258,Q,1,A11304,52.94,40.61,7.94,24.5,8.98,8.17,,,
A11305,11392657813092246,12/13/20,20004258,Q,1,A11305,34.98,30.55,5.25,17.09,8.3,8.21,,,
A11306,11365250611976221,12/13/20,20004257,Q,1,A11306,10.49,11.58,0.84,2.57,8.51,8.17,,,
A11307,11441993552975454,12/13/20,20004258,Q,1,A11307,52.94,40.61,7.94,24.5,8.51,8.17,,,
A11308,11367337891644242,12/13/20,20004258,Q,1,A11308,34.97,31.73,5.25,17.09,8.98,9.39,,,
A11309,11373858355645805,12/13/20,20004259,O,1,A11309,6.99,13.49,0.56,3.95,8.98,8.98,,,
A11310,11131738732762668,12/13/20,20004258,Q,1,A11310,128.18,121.68,19.23,84.3,21.77,18.15,,,
A11311,11236559686078648,12/13/20,20030268,J,1,A11311,137.04,139.78,10.96,118.81,10.01,10.01,,,
A11312,11139937063483453,12/13/20,20030271,L,3,A11312,56.97,56.85,8.55,41.31,6.99,6.99,,,
A11313,11420105760419424,12/13/20,20004259,O,1,A11313,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11314,11228655316467415,12/13/20,20004259,Q,3,A11314,21.04,20.03,3.16,8.7,9.14,8.17,,,
A11315,11175823500894669,12/13/20,20004259,O,1,A11315,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11316,11319944164638652,12/13/20,20030272,L,6,A11316,48.01,48.01,7.2,31.31,9.5,9.5,,,
A11317,11288334161662650,12/13/20,20004259,Q,1,A11317,34.98,28.71,5.25,17.09,8.3,6.37,,,
A11318,11464309888408207,12/13/20,20030270,C,1,A11318,18.85,19.24,2.83,4.9,11.51,11.51,,,
A11319,11296028397147428,12/13/20,20004260,O,1,A11319,49.99,49.14,7.5,32.66,8.98,8.98,,,
A11320,11116313486621819,12/13/20,20004260,Q,3,A11320,9.77,123.88,1.47,114.18,8.98,8.23,,,
A11321,11485661612681822,12/13/20,20004260,Q,1,A11321,24.99,17.92,3.75,6,8.38,8.17,,,
A11322,11430880907719467,12/13/20,20004259,Q,1,A11322,24.99,18.69,3.75,6,8.38,8.94,,,
A11323,11472546166879400,12/13/20,20030273,L,12,A11323,41.05,41.59,6.16,25.93,9.5,9.5,,,
A11324,11360371580897001,12/13/20,20030274,L,12,A11324,49.81,45.42,7.47,27.96,9.99,9.99,,,
A11325,11183486488779434,12/13/20,20004260,O,1,A11325,11.77,34.21,1.77,23.46,8.98,8.98,,,
A11326,11173683804829848,12/13/20,20004260,Q,1,A11326,9.5,14.9,0.76,6.37,7.77,7.77,,,
A11327,11123140226193047,12/13/20,20030275,L,2,A11327,32.26,29.99,4.84,20.4,4.75,4.75,,,
A11328,11167933698565012,12/13/20,20030276,K,1,A11328,1590.26,1557.01,95.42,1450.84,10.75,10.75,,,
A11329,11185801298445844,12/13/20,20004261,Q,1,A11329,52.94,40.61,7.94,24.5,8.98,8.17,,,
A11330,11414614579966627,12/13/20,20030277,L,1,A11330,15.11,14.92,2.27,7.9,4.75,4.75,,,
A11331,11285255601717038,12/13/20,20004260,Q,1,A11331,18.19,16.22,2.73,5.82,8.98,7.67,,,
A11332,11476044953178645,12/13/20,20004261,O,1,A11332,16.56,17.83,2.48,6.37,8.98,8.98,,,
A11333,11286867512051438,12/13/20,20004261,Q,1,A11333,9.5,15.51,0.76,6.37,8.38,8.38,,,
A11334,11453866070471416,12/13/20,20004261,Q,1,A11334,7.36,11.41,0.59,2.65,8.98,8.17,,,
A11335,11255930489221067,12/13/20,20030279,L,12,A11335,46.48,45.22,6.97,27.26,10.99,10.99,,,
A11336,11471028639084240,12/13/20,20004261,Q,1,A11336,35.94,31.46,5.39,17.09,8.98,8.98,,,
A11337,11399006690213844,12/13/20,20004261,Q,1,A11337,35.94,30.11,5.39,17.09,8.98,7.63,,,
A11338,11141009613542620,12/13/20,20030280,L,1,A11338,14.88,14.88,2.23,7.9,4.75,4.75,,,
A11339,11369145972773824,12/13/20,20030281,L,10,A11339,18.01,18.28,2.7,7.59,7.99,7.99,,,
A11340,11324218023329819,12/13/20,20004262,O,1,A11340,33.45,33.56,5.02,19.56,8.98,8.98,,,
A11341,11292762969709028,12/13/20,20004262,N,1,A11341,11.75,5.39,0.94,4.45,0,0,,,
A11342,11100893026272243,12/13/20,20004262,Q,1,A11342,12.55,51.23,1,43.86,8.98,6.37,,,
A11343,11333198882518600,12/13/20,20030283,L,1,A11343,14.88,14.88,2.23,7.9,4.75,4.75,,,
A11344,11111230964133803,12/13/20,20004262,Q,1,A11344,23.92,23.56,3.59,11.8,8.98,8.17,,,
A11345,11433089137112240,12/13/20,20030284,L,2,A11345,21.7,19.54,3.26,8.78,7.5,7.5,,,
A11346,11473735011136218,12/13/20,20030285,L,1,A11346,13.12,13.32,1.97,5.6,5.75,5.75,,,
A11347,11292829147325018,12/13/20,20004262,Q,1,A11347,25.53,37.23,3.88,23.62,9.73,9.73,,,
A11348,11299013487034632,12/13/20,20030286,L,3,A11348,26.59,25.58,3.99,14.6,6.99,6.99,,,
A11349,11400018471952253,12/13/20,20030278,L,12,A11349,46.48,45.22,6.97,27.26,10.99,10.99,,,
A11350,11415220283993800,12/13/20,20004263,Q,1,A11350,35.94,31.29,5.39,17.09,8.81,8.81,,,
A11351,11269896968285859,12/13/20,20030282,L,1,A11351,15.71,14.73,2.36,6.62,5.75,5.75,,,
A11352,11326313057728248,12/13/20,20004262,O,1,A11352,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11353,11198578243463419,12/13/20,20004262,O,1,A11353,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11354,11101968123848239,12/13/20,20004263,Q,1,A11354,8.59,11.98,0.69,4.92,8.98,6.37,,,
A11355,11201073002791452,12/13/20,20004263,Q,1,A11355,35.94,29.16,5.39,17.09,8.98,6.68,,,
A11356,11275532797269811,12/13/20,20004264,O,1,A11356,26.62,21.64,3.99,7.72,9.93,9.93,,,
A11357,11468378411875455,12/13/20,20030287,C,1,A11357,27.92,28.49,4.19,13,11.3,11.3,,,
A11358,11235577861866632,12/13/20,20004264,Q,1,A11358,36.08,45.42,5.48,22.62,8.98,17.32,,,
A11359,11371145777875416,12/13/20,20004263,Q,1,A11359,35.94,31.46,5.39,17.09,8.98,8.98,,,
A11360,11293245997665058,12/13/20,20030288,L,12,A11360,52.65,52.68,7.9,36.79,7.99,7.99,,,
A11361,11343564738394635,12/13/20,20004264,O,1,A11361,49.99,49.14,7.5,32.66,8.98,8.98,,,
A11362,11439776361738656,12/13/20,20004264,Q,1,A11362,35.94,31.46,5.39,17.09,8.98,8.98,,,
A11363,11119938937677017,12/13/20,20004263,Q,1,A11363,13.46,16.9,1.08,7.88,8.98,7.94,,,
A11364,11120645136226642,12/13/20,20004264,O,1,A11364,10,13.49,1.2,3.31,8.98,8.98,,,
A11365,11364868962917817,12/13/20,20004264,O,1,A11365,9.49,14.94,0.76,5.2,8.98,8.98,,,
A11366,11226831788984224,12/13/20,20004264,Q,1,A11366,14.34,15.22,2.15,4.13,8.98,8.94,,,
A11367,11346433085565051,12/13/20,20004264,Q,3,A11367,82.98,78.55,6.63,62.94,8.98,8.98,,,
A11368,11452742871461047,12/13/20,20004264,Q,1,A11368,35.94,30.78,5.39,17.09,8.3,8.3,,,
A11369,11189167562934633,12/13/20,20004265,O,1,A11369,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11370,11222999790945031,12/13/20,20030289,I,4,A11370,43.72,30.52,6.56,17.96,4.2,4,,,
A11371,11201451547171437,12/13/20,20004264,O,1,A11371,7.29,11.5,1.09,1.43,8.98,8.98,,,
A11372,11334015151757069,12/13/20,20004265,O,1,A11372,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11373,11325348181654654,12/13/20,20004265,O,1,A11373,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11374,11359217052063441,12/13/20,20004265,O,1,A11374,14.36,17.15,1.15,7.02,8.98,8.98,,,
A11375,11310217901819407,12/13/20,20004265,O,1,A11375,9.49,12.09,0.76,2.35,8.98,8.98,,,
A11376,11309364377632265,12/13/20,20004265,O,1,A11376,18.05,15.03,2.71,2.59,9.73,9.73,,,
A11377,11427700325537801,12/13/20,20030291,L,1,A11377,22.41,21.39,3.36,11.04,6.99,6.99,,,
A11378,11340376224013864,12/13/20,20030290,I,1,A11378,26.36,28.53,2.11,12.99,9.8,11.43,,,
A11379,11284055148795443,12/13/20,20004266,Q,1,A11379,15.84,41.99,2.38,33.24,8.98,6.37,,,
A11380,11451314975869826,12/13/20,20030292,L,6,A11380,43.98,41.04,6.6,24.45,9.99,9.99,,,
A11381,11410595072773048,12/13/20,20004265,Q,1,A11381,64.74,63.53,9.71,45.65,8.98,8.17,,,
A11382,11138026138751430,12/13/20,20004266,Q,1,A11382,10.05,13.8,1.21,3.65,8.38,8.94,,,
A11383,11446881005527420,12/13/20,20004265,O,1,A11383,31.02,35.56,4.65,21.93,8.98,8.98,,,
A11384,11429493167591456,12/13/20,20004266,Q,1,A11384,10.83,24.75,0.87,14.64,8.98,9.24,,,
A11385,11496617423200256,12/13/20,20004266,O,1,A11385,17.96,24.48,2.69,12.81,8.98,8.98,,,
A11386,11336281736268267,12/13/20,20030293,C,1,A11386,27.92,28.49,4.19,13,11.3,11.3,,,
A11387,11325754481930645,12/13/20,20030295,L,2,A11387,66.78,56.95,10.02,38.18,8.75,8.75,,,
A11388,11189866930575469,12/13/20,20004266,Q,1,A11388,17.89,45.56,2.68,36.51,8.98,6.37,,,
A11389,11198986904516238,12/13/20,20004267,O,1,A11389,7.95,13,1.19,2.83,8.98,8.98,,,
A11390,11367576775079410,12/13/20,20004267,Q,1,A11390,35.93,30.42,5.39,17.09,8.38,7.94,,,
A11391,11469626130028245,12/13/20,20004266,O,1,A11391,14.36,17.15,1.15,7.02,8.98,8.98,,,
A11392,11369881475468247,12/13/20,20004267,O,6,A11392,47.7,33.1,7.14,16.98,8.98,8.98,,,
A11393,11259759502464250,12/13/20,20004267,Q,1,A11393,35.93,30.25,5.39,17.09,7.77,7.77,,,
A11394,11333837592657060,12/13/20,20004267,P,2,A11394,53.34,74.96,8,57.98,8.98,8.98,,,
A11395,11263200078357006,12/13/20,20030297,C,1,A11395,27.92,28.49,4.19,13,11.3,11.3,,,
A11396,11447288885758667,12/13/20,20030296,L,3,A11396,28.23,29.4,4.23,18.18,6.99,6.99,,,
A11397,11265474843968219,12/13/20,20030298,C,1,A11397,27.92,28.49,4.19,13,11.3,11.3,,,
A11398,11366599537833024,12/13/20,20030299,C,1,A11398,27.92,28.49,4.19,13,11.3,11.3,,,
A11399,11261231060612239,12/13/20,20030300,L,12,A11399,25.58,25.04,3.84,14.21,6.99,6.99,,,
A11400,11296670648517840,12/13/20,20004268,O,2,A11400,12.37,19.52,1.86,8.68,8.98,8.98,,,
A11401,11283815872256202,12/13/20,20004268,Q,1,A11401,35.94,31.46,5.39,17.09,8.98,8.98,,,
A11402,11388757654669859,12/13/20,20030301,L,1,A11402,33.39,31.6,5.01,19.09,7.5,7.5,,,
A11403,11304340722246612,12/13/20,20030302,L,12,A11403,32.82,33.39,4.92,18.97,9.5,9.5,,,
A11404,11446458632785041,12/13/20,20004268,Q,1,A11404,7.33,10.24,0.59,3.28,8.98,6.37,,,
A11405,11307663607875415,12/13/20,20004268,Q,1,A11405,9.5,16.79,0.76,6.37,8.98,9.66,,,
A11406,11273693349152258,12/13/20,20004268,O,1,A11406,10.43,14.95,1.56,4.41,8.98,8.98,,,
A11407,11452250136134631,12/13/20,20030303,L,1,A11407,10.09,10.24,1.51,3.98,4.75,4.75,,,
A11408,11229313963180237,12/13/20,20004268,Q,1,A11408,16.15,23.11,2.42,10.31,8.98,10.38,,,
A11409,11452904661733066,12/13/20,20004269,Q,1,A11409,17.89,47.13,2.68,36.51,8.62,7.94,,,
A11410,11232361185490650,12/13/20,20004269,Q,1,A11410,32.31,32.97,4.85,21.75,8.38,6.37,,,
A11411,11180232672443455,12/13/20,20030304,L,1,A11411,17.12,17.47,2.57,9.15,5.75,5.75,,,
A11412,11242265346574607,12/13/20,20030305,A,1,A11412,225.29,223.2,18.02,193.73,8.5,8.5,,,
A11413,11384948254142662,12/13/20,20004269,Q,1,A11413,17.24,43.08,2.59,32.82,21.44,7.67,,,
A11414,11494153504780234,12/13/20,20004269,Q,1,A11414,35.94,31.29,5.39,17.09,8.81,8.81,,,
A11415,11238024654068243,12/13/20,20004269,Q,6,A11415,34.71,34.44,5.21,21.06,9.11,8.17,,,
A11416,11482983947009856,12/13/20,20030306,L,2,A11416,16.85,16.91,2.02,10.14,4.75,4.75,,,
A11417,11357370380297037,12/13/20,20030307,H,6,A11417,49.14,33.81,7.38,17.94,6.99,6.99,,,
A11418,11240545515317067,12/13/20,20004270,O,1,A11418,7.95,13,1.19,2.83,8.98,8.98,,,
A11419,11210826342860218,12/13/20,20004270,N,1,A11419,44.8,95.7,6.72,30.46,58.52,58.52,,,
A11420,11291959614093809,12/13/20,20004270,Q,1,A11420,35.94,31.87,5.39,17.09,8.98,9.39,,,
A11421,11431976353129003,12/13/20,20004269,Q,1,A11421,52.94,40.67,7.94,24.5,8.98,8.23,,,
A11422,11275915447671446,12/13/20,20004270,Q,1,A11422,35.94,30.11,5.39,17.09,8.98,7.63,,,
A11423,11497860405357014,12/13/20,20004270,Q,1,A11423,11.52,14.36,0.92,4.44,8.98,9,,,
A11424,11280377611214636,12/13/20,20030309,L,1,A11424,36.66,36.25,5.5,26,4.75,4.75,,,
A11425,11186674421920253,12/13/20,20030310,L,2,A11425,28.48,25.31,4.28,15.28,5.75,5.75,,,
A11426,11128835406641828,12/13/20,20004270,Q,1,A11426,5.81,11,0.87,1.96,8.98,8.17,,,
