Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A239,11400011188574672,1/1/21,21036180,L,12,A239,32.64,33.12,4.9,18.23,9.99,9.99,,,
A240,11343175240429863,1/1/21,21005585,Q,1,A240,33.89,30.13,5.08,17.09,8.81,7.96,,,
A241,11474518362763442,1/1/21,21005584,Q,1,A241,33.98,29.83,5.1,17.09,8.98,7.64,,,
A242,11484841217498650,1/1/21,21036179,D,3,A242,19.09,68.7,2.86,7.32,58.52,58.52,,,
A243,11335254973209804,1/1/21,21005585,Q,1,A243,33.89,28.55,5.08,17.09,8.51,6.38,,,
A244,11363950169698641,1/1/21,21005657,O,1,A244,52.96,42.56,7.94,25.64,8.98,8.98,,,
A245,11298067886209802,1/1/21,21036181,L,6,A245,33.33,32.25,5,12.75,14.5,14.5,,,
A246,11483112291181835,1/1/21,21036182,I,1,A246,13.59,13.93,1.63,5.99,4.52,4.31,,,
A247,11418844094800235,1/1/21,21005585,Q,1,A247,10.87,12.44,1.63,2.58,8.38,8.23,,,
A248,11307435879693817,1/1/21,21005585,O,1,A248,52.96,42.56,7.94,25.64,8.98,8.98,,,
A249,11327616531297011,1/1/21,21036183,L,6,A249,34.72,33.53,5.21,18.33,9.99,9.99,,,
A250,11125242830915430,1/1/21,21005586,Q,1,A250,16.57,16.2,2.49,7.33,8.81,6.38,,,
A251,11153364464321041,1/1/21,21005586,O,1,A251,6.61,11.57,0.99,1.6,8.98,8.98,,,
A252,11117274944196201,1/1/21,21036184,L,1,A252,25.25,22.85,3.79,12.07,6.99,6.99,,,
A253,11149765288249834,1/1/21,21005586,Q,1,A253,33.89,28.86,5.08,17.09,8.98,6.69,,,
A254,11198147821969020,1/1/21,21036185,L,2,A254,52.56,44.23,7.88,30.6,5.75,5.75,,,
A255,11191565523621804,1/1/21,21005586,P,1,A255,28.12,20.49,4.22,7.29,8.98,8.98,,,
A256,11126061130225828,1/1/21,21005586,Q,1,A256,4.95,8.08,0.74,0.96,8.98,6.38,,,
A257,11432789053637861,1/1/21,21036186,L,6,A257,34.41,34.36,5.16,19.21,9.99,9.99,,,
A258,11150970698189804,1/1/21,21005586,Q,1,A258,33.89,28.86,5.08,17.09,8.81,6.69,,,
A259,11218176908065839,1/1/21,21005586,O,1,A259,25.09,23.77,3.76,11.03,8.98,8.98,,,
A260,11286346296548201,1/1/21,21005587,Q,1,A260,14.07,47.23,1.13,39.72,8.98,6.38,,,
A261,11433579607570627,1/1/21,21005587,O,2,A261,24.66,20.1,3.7,7.42,8.98,8.98,,,
A262,11365497285169011,1/1/21,21005587,Q,1,A262,16.57,16.2,2.49,7.33,8.81,6.38,,,
A263,11211923417452223,1/1/21,21005587,O,3,A263,17.22,15.16,2.58,3.6,8.98,8.98,,,
A264,11254783343095466,1/1/21,21036187,L,6,A264,21.23,20.49,2.55,10.95,6.99,6.99,,,
A265,11138701288881855,1/1/21,21036188,L,6,A265,34.97,34.35,5.25,21.11,7.99,7.99,,,
A266,11459949283503460,1/1/21,21005587,Q,1,A266,7.05,10.57,0.56,3.63,8.38,6.38,,,
A267,11242730027298612,1/1/21,21036189,D,3,A267,14.03,64.49,2.1,3.87,58.52,58.52,,,
A268,11138769998730630,1/1/21,21005587,Q,1,A268,13.96,14.17,2.09,5.7,8.38,6.38,,,
A269,11365754968805808,1/1/21,21005588,Q,2,A269,7.46,12.68,0.6,5.7,8.98,6.38,,,
A270,11494417183180238,1/1/21,21005588,Q,24,A270,19,35.46,1.52,24.96,8.98,8.98,,,
A271,11245536831682612,1/1/21,21005587,O,1,A271,10.29,13.97,1.54,3.45,8.98,8.98,,,
A272,11354503121315465,1/1/21,21005588,Q,24,A272,33.37,32.77,5.01,16.08,12.87,11.68,,,
A273,11357623151499435,1/1/21,21036190,L,1,A273,11.09,9.97,1.66,3.56,4.75,4.75,,,
A274,11249390848152262,1/1/21,21005588,Q,2,A274,12.98,17.41,1.95,9.08,8.98,6.38,,,
A275,11465441081787412,1/1/21,21036191,L,1,A275,35.69,36.1,5.35,26,4.75,4.75,,,
A276,11265312388271435,1/1/21,21005588,Q,2,A276,14.91,13.01,1.19,5.44,8.98,6.38,,,
A277,11201608136599476,1/1/21,21036192,L,12,A277,36.33,36.88,5.45,22.68,8.75,8.75,,,
A278,11241950343833004,1/1/21,21005588,O,2,A278,22.26,19.98,3.34,7.66,8.98,8.98,,,
A279,11148704473828227,1/1/21,21005588,O,12,A279,16.97,24.85,2.55,13.32,8.98,8.98,,,
A280,11270720882622639,1/1/21,21036193,L,6,A280,38.81,38.75,5.82,23.43,9.5,9.5,,,
A281,11499291273390638,1/1/21,21005589,Q,2,A281,67.78,51.03,10.16,34.18,8.98,6.69,,,
A282,11386183681697011,1/1/21,21005589,Q,1,A282,36.95,15.17,5.54,2.94,9.3,6.69,,,
A283,11164396290101827,1/1/21,21005589,Q,1,A283,169.99,202.07,13.6,179.2,8.98,9.27,,,
A284,11356984624975418,1/1/21,21036195,D,1,A284,40.93,91.75,3.27,29.96,58.52,58.52,,,
A285,11474349190099448,1/1/21,21036194,L,2,A285,39.14,31.46,5.88,18.08,7.5,7.5,,,
A286,11383897807608209,1/1/21,21005589,O,1,A286,9.49,12.09,0.76,2.35,8.98,8.98,,,
A287,11497168249597067,1/1/21,21005589,Q,1,A287,33.98,30.42,5.1,17.09,8.98,8.23,,,
A288,11483738889348253,1/1/21,21036197,L,6,A288,34.72,33.53,5.21,18.33,9.99,9.99,,,
A289,11233832626080213,1/1/21,21036198,L,1,A289,10.84,10.76,1.63,4.38,4.75,4.75,,,
A290,11434411127082640,1/1/21,21005590,Q,1,A290,33.89,28.55,5.08,17.09,8.51,6.38,,,
A291,11302752839563432,1/1/21,21005589,O,1,A291,10.48,14,1.57,3.45,8.98,8.98,,,
A292,11182968808751466,1/1/21,21036196,J,1,A292,74.57,76.07,11.19,54.87,10.01,10.01,,,
A293,11116823398401804,1/1/21,21036199,E,1,A293,74.02,59.78,11.1,40.19,8.49,8.49,,,
A294,11104972571666649,1/1/21,21036200,L,150,A294,31.8,29.57,4.77,15.3,9.5,9.5,,,
A295,11491047747185825,1/1/21,21036203,J,1,A295,161.28,164.51,12.9,142.95,8.66,8.66,,,
A296,11488014524662654,1/1/21,21036202,K,1,A296,2393.96,2415.23,143.64,2259.6,11.99,11.99,,,
A297,11189656696833801,1/1/21,21005591,Q,1,A297,7.65,11.85,1.15,2.47,8.98,8.23,,,
A298,11167327292094657,1/1/21,21005590,Q,1,A298,33.89,28.86,5.08,17.09,8.98,6.69,,,
A299,11260159248749812,1/1/21,21005590,Q,1,A299,33.89,30.71,5.08,17.09,8.98,8.54,,,
A300,11217342525689846,1/1/21,21005590,Q,1,A300,33.89,28.55,5.08,17.09,8.51,6.38,,,
A301,11479899147637034,1/1/21,21005590,Q,1,A301,5.62,9.76,0.84,0.96,8.98,7.96,,,
A302,11409961462308259,1/1/21,21036201,L,6,A302,34.97,34.35,5.25,21.11,7.99,7.99,,,
A303,11383709302296220,1/1/21,21036205,L,12,A303,36.09,31.35,5.41,17.19,8.75,8.75,,,
A304,11258375688921039,1/1/21,21005591,Q,3,A304,17.11,17.44,2.57,8.49,7.77,6.38,,,
A305,11109155405583468,1/1/21,21005591,Q,1,A305,21.08,21.44,3.16,10.32,8.98,7.96,,,
A306,11176220919529812,1/1/21,21036204,J,1,A306,372.69,367.94,22.36,332.57,13.01,13.01,,,
A307,11403482169091423,1/1/21,21005592,Q,1,A307,33.89,28.55,5.08,17.09,8.81,6.38,,,
A308,11454735908821852,1/1/21,21005591,Q,1,A308,169.99,199.89,13.95,179.2,8.98,6.74,,,
A309,11247108029683422,1/1/21,21036207,L,24,A309,70.06,62.62,10.5,44.62,7.5,7.5,,,
A310,11243870079251431,1/1/21,21005591,Q,2,A310,18.56,14,2.78,4.84,8.98,6.38,,,
A311,11244829501681806,1/1/21,21036208,L,4,A311,42.89,43.34,6.43,31.16,5.75,5.75,,,
A312,11402343926654678,1/1/21,21005591,O,3,A312,20.58,24.19,3.09,11.64,9.46,9.46,,,
A313,11455604473092222,1/1/21,21036209,L,12,A313,34.92,33.23,5.24,18,9.99,9.99,,,
A314,11420068797981042,1/1/21,21036210,L,6,A314,34.72,33.53,5.21,18.33,9.99,9.99,,,
A315,11198900819991466,1/1/21,21036206,L,12,A315,34.92,33.23,5.24,18,9.99,9.99,,,
A316,11484035907108203,1/1/21,21005592,Q,1,A316,12.21,14.01,1.83,5.8,8.14,6.38,,,
A317,11140865498112259,1/1/21,21005592,Q,1,A317,33.89,28.86,5.08,17.09,8.81,6.69,,,
A318,11415316831393805,1/1/21,21005593,O,1,A318,10.3,13.98,1.55,3.45,8.98,8.98,,,
A319,11270754191190652,1/1/21,21005592,O,2,A319,12.89,14.43,1.03,3.94,9.46,9.46,,,
A320,11267142676350605,1/1/21,21005592,P,1,A320,8.52,16.44,0.68,6.78,8.98,8.98,,,
A321,11420553613052235,1/1/21,21036211,L,1,A321,33.32,21.67,5,9.68,6.99,6.99,,,
A322,11205763639420250,1/1/21,21005593,O,1,A322,6.02,30.88,0.48,21.42,8.98,8.98,,,
A323,11490438284673028,1/1/21,21005593,Q,2,A323,12.98,17.41,1.95,9.08,8.98,6.38,,,
A324,11161864349481011,1/1/21,21005593,O,1,A324,11.13,14.5,1.69,3.83,8.98,8.98,,,
A325,11332858374689853,1/1/21,21005593,Q,3,A325,15.4,12.39,2.31,3.51,8.62,6.57,,,
A326,11132196927512226,1/1/21,21005593,Q,12,A326,13.74,23.68,1.1,14.04,8.98,8.54,,,
A327,11151749649472225,1/1/21,21005593,Q,12,A327,13.74,23.68,1.1,14.04,9.02,8.54,,,
A328,11390685923449809,1/1/21,21036212,L,1,A328,9.67,8.58,0.77,2.06,5.75,5.75,,,
A329,11303843375424206,1/1/21,21036213,L,12,A329,46.54,44.93,6.98,27.96,9.99,9.99,,,
A330,11483063832541029,1/1/21,21005594,Q,4,A330,15.52,22.13,2.33,11.84,8.3,7.96,,,
A331,11103322708386661,1/1/21,21036214,L,2,A331,28.56,28.32,4.28,16.54,7.5,7.5,,,
A332,11471379877677006,1/1/21,21005594,Q,1,A332,94.49,67.09,14.17,46.54,8.98,6.38,,,
A333,11371649295605021,1/1/21,21005594,Q,1,A333,94.49,67.09,14.17,46.54,8.98,6.38,,,
A334,11416429336232231,1/1/21,21005594,P,1,A334,12.35,14.65,1.85,3.82,8.98,8.98,,,
A335,11306465545328267,1/1/21,21036215,E,1,A335,18.51,19.09,2.78,11.37,4.94,4.94,,,
A336,11296955786185065,1/1/21,21036216,L,12,A336,40.66,38.97,6.1,22.88,9.99,9.99,,,
A337,11180624578949849,1/1/21,21005595,Q,1,A337,33.98,31.61,5.1,17.09,8.98,9.42,,,
A338,11231699544981823,1/1/21,21005595,O,1,A338,10.73,16.1,1.61,5.51,8.98,8.98,,,
A339,11291111527265053,1/1/21,21005594,Q,1,A339,33.89,28.55,5.08,17.09,8.3,6.38,,,
A340,11327610899937014,1/1/21,21036221,L,2,A340,38.39,35.15,5.76,22.4,6.99,6.99,,,
A341,11308297497569807,1/1/21,21036223,J,1,A341,130.93,126.77,17.47,100.97,8.33,8.33,,,
A342,11360731538944246,1/1/21,21005596,Q,3,A342,20.01,18.62,3,9.24,8.98,6.38,,,
A343,11419268124846639,1/1/21,21036217,L,8,A343,81.88,69.11,12.28,49.84,6.99,6.99,,,
A344,11379770775497062,1/1/21,21005595,Q,1,A344,12.53,51.24,1,43.86,8.98,6.38,,,
A345,11146787177059416,1/1/21,21036218,L,1,A345,21.3,19.65,3.2,10.7,5.75,5.75,,,
A346,11193121180407426,1/1/21,21036220,L,1,A346,19.39,18.94,2.91,9.04,6.99,6.99,,,
A347,11153747950105056,1/1/21,21036219,L,12,A347,47.51,44.7,7.13,31.82,5.75,5.75,,,
A348,11417151865637004,1/1/21,21005595,Q,1,A348,33.89,30.4,5.08,17.09,8.51,8.23,,,
A349,11387677770561815,1/1/21,21005596,Q,1,A349,23.91,163.76,3.64,152.16,8.98,7.96,,,
A350,11251154006296209,1/1/21,21036222,L,1,A350,12.34,12,0.99,3.51,7.5,7.5,,,
A351,11303759040774631,1/1/21,21005597,Q,1,A351,33.89,28.55,5.08,17.09,8.81,6.38,,,
A352,11388135324683468,1/1/21,21005593,Q,1,A352,45.52,55.34,6.83,32.32,13.63,16.19,,,
A353,11304723314079416,1/1/21,21005595,Q,2,A353,25.98,17.52,3.9,7.24,8.98,6.38,,,
A354,11401351581245821,1/1/21,21005596,O,1,A354,7.12,12.84,0.57,3.29,8.98,8.98,,,
A355,11191897977849011,1/1/21,21036224,I,2,A355,151.72,146.23,12.14,116.98,14.84,15.11,,,
A356,11306977662709853,1/1/21,21005596,P,1,A356,12.35,14.65,1.85,3.82,8.98,8.98,,,
A357,11465390228251443,1/1/21,21036227,L,1,A357,34.12,31.37,5.12,19.26,6.99,6.99,,,
A358,11465084535407457,1/1/21,21005596,Q,1,A358,21.75,16.77,3.26,5.82,8.98,7.69,,,
A359,11253682884229823,1/1/21,21005597,O,2,A359,19.04,17.1,1.52,6.6,8.98,8.98,,,
A360,11493778059623461,1/1/21,21036225,J,1,A360,305.43,311.55,18.33,280.58,12.64,12.64,,,
A361,11122957555925837,1/1/21,21036228,L,3,A361,30.75,26.8,3.69,15.12,7.99,7.99,,,
A362,11249676076337842,1/1/21,21036229,L,12,A362,66.66,61,10,25.5,25.5,25.5,,,
A363,11447749248212220,1/1/21,21005745,Q,1,A363,10.22,10.24,1.53,2.33,8.38,6.38,,,
A364,11156406345260225,1/1/21,21005597,Q,1,A364,5.41,9.18,0.43,2.37,8.14,6.38,,,
A365,11315429521246606,1/1/21,21005597,Q,2,A365,18.28,18.82,2.74,8.12,8.38,7.96,,,
A366,11438955662874629,1/1/21,21036230,L,1,A366,25.25,22.85,3.79,12.07,6.99,6.99,,,
A367,11227607819870646,1/1/21,21005597,Q,1,A367,33.89,30.13,5.08,17.09,8.51,7.96,,,
A368,11396369631784234,1/1/21,21036226,I,1,A368,38.25,41.55,5.74,20.99,10.29,12.82,,,
A369,11223751810488227,1/1/21,21005597,Q,1,A369,94.49,68.94,14.17,46.54,8.93,8.23,,,
A370,11349613802518668,1/1/21,21005597,Q,1,A370,13.12,17.74,1.05,10.31,8.98,6.38,,,
A371,11328196118560269,1/1/21,21005598,O,1,A371,10.57,13.01,0.85,3.18,8.98,8.98,,,
A372,11403401112853815,1/1/21,21005598,O,1,A372,20.55,23.09,3.08,11.03,8.98,8.98,,,
A373,11461958379701042,1/1/21,21036231,L,12,A373,34.92,33.23,5.24,18,9.99,9.99,,,
A374,11248394899892258,1/1/21,21005598,Q,1,A374,24.37,14.24,3.66,3.01,8.3,7.57,,,
A375,11286389749123435,1/1/21,21005598,Q,1,A375,12.5,11.15,1.88,2.89,8.98,6.38,,,
A376,11251581940997027,1/1/21,21036233,L,6,A376,33.59,31.2,5.04,16.17,9.99,9.99,,,
A377,11291572804057833,1/1/21,21036232,L,6,A377,31.47,30.09,4.72,16.62,8.75,8.75,,,
A378,11266153395741839,1/1/21,21005598,Q,1,A378,12.5,11.15,1.88,2.89,8.98,6.38,,,
A379,11316211418424233,1/1/21,21036234,L,2,A379,43,39.65,6.45,25.7,7.5,7.5,,,
A380,11123248860819454,1/1/21,21037025,J,1,A380,372.63,362.71,22.36,327.34,13.01,13.01,,,
A381,11252747691935437,1/1/21,21036236,L,12,A381,34.58,34.49,5.19,22.31,6.99,6.99,,,
A382,11455175370612235,1/1/21,21005599,Q,1,A382,21.99,19.78,3.3,9.97,8.98,6.51,,,
A383,11185758133189024,1/1/21,21005598,Q,1,A383,26.46,32.97,4.02,20.99,8.98,7.96,,,
A384,11222991270617852,1/1/21,21036237,L,4,A384,13.25,12.85,1.06,4.8,6.99,6.99,,,
A385,11319220207278656,1/1/21,21005600,Q,1,A385,33.89,29.81,5.08,17.09,8.98,7.64,,,
A386,11104134359233043,1/1/21,21036238,L,6,A386,48.7,48.06,7.31,31.25,9.5,9.5,,,
A387,11300474805247466,1/1/21,21005599,Q,1,A387,33.89,28.55,5.08,17.09,8.81,6.38,,,
A388,11278345347397018,1/1/21,21005600,Q,2,A388,23.05,19.94,3.46,8.52,8.98,7.96,,,
A389,11115315406513802,1/1/21,21005599,O,2,A389,14.24,16.7,1.14,6.58,8.98,8.98,,,
A390,11329116524787451,1/1/21,21036240,L,2,A390,30.97,25.01,4.65,8.37,11.99,11.99,,,
A391,11317780443271422,1/1/21,21036235,J,1,A391,372.63,367.94,22.36,332.57,13.01,13.01,,,
A392,11483025550507421,1/1/21,21036239,L,2,A392,16.46,16.8,2.47,5.58,8.75,8.75,,,
A393,11171621504486643,1/1/21,21005600,Q,1,A393,21.99,21.23,3.3,9.97,8.14,7.96,,,
A394,11101407335695475,1/1/21,21005600,O,1,A394,22.99,23.46,3.45,11.03,8.98,8.98,,,
A395,11284864186480209,1/1/21,21005600,Q,2,A395,23.05,18.36,3.46,8.52,8.98,6.38,,,
A396,11144551951153004,1/1/21,21005600,Q,1,A396,94.49,67.09,14.17,46.54,8.98,6.38,,,
A397,11342488402974664,1/1/21,21005600,Q,2,A397,11.02,13.04,1.66,5,7.77,6.38,,,
A398,11496882840709037,1/1/21,21005599,Q,1,A398,9.41,13.8,1.43,5.99,8.98,6.38,,,
A399,11490053007621058,1/1/21,21005600,Q,1,A399,33.89,28.55,5.08,17.09,8.81,6.38,,,
A400,11249878347989827,1/1/21,21005601,Q,3,A400,15.4,21.34,2.31,3.51,9.46,15.52,,,
A401,11255991554000268,1/1/21,21005601,Q,1,A401,24.15,15.09,3.62,5.09,8.81,6.38,,,
A402,11161584748565018,1/1/21,21036241,L,6,A402,29.98,28.32,4.5,14.32,9.5,9.5,,,
A403,11103293269121016,1/1/21,21036242,L,1,A403,15.97,15.34,2.4,7.19,5.75,5.75,,,
A404,11136771731109016,1/1/21,21036245,J,1,A404,43.75,44.63,6.56,28.42,9.65,9.65,,,
A405,11402361622211442,1/1/21,7138-11-,G,1,A405,128.53,106.63,10.28,80.6,15.75,15.75,,,
A406,11352430881253851,1/1/21,21005599,O,3,A406,19.86,21.38,2.38,10.02,8.98,8.98,,,
A407,11322264706172267,1/1/21,21036243,L,1,A407,8.71,8.27,0.7,2.82,4.75,4.75,,,
A408,11279800572450615,1/1/21,21005602,O,3,A408,33.39,25.48,5.01,11.49,8.98,8.98,,,
A409,11100243592157046,1/1/21,21005601,Q,4,A409,15.26,15.76,1.22,8.16,8.98,6.38,,,
A410,11158038090569034,1/1/21,21036244,L,1,A410,17.87,17.88,2.68,10.45,4.75,4.75,,,
A411,11210496516463443,1/1/21,21005602,O,1,A411,11.13,14.48,1.67,3.83,8.98,8.98,,,
A412,11224432717350616,1/1/21,21005601,Q,1,A412,33.89,28.55,5.08,17.09,8.3,6.38,,,
A413,11112541933009836,1/1/21,21005601,Q,1,A413,33.89,28.55,5.08,17.09,8.3,6.38,,,
A414,11246334417001019,1/1/21,21005602,P,1,A414,12.35,14.65,1.85,3.82,8.98,8.98,,,
A415,11396638357392225,1/1/21,21005602,Q,1,A415,33.89,28.55,5.08,17.09,8.81,6.38,,,
A416,11260455579900201,1/1/21,21005602,O,2,A416,18.98,15.68,1.52,4.7,9.46,9.46,,,
A417,11334446219807404,1/1/21,21036247,I,1,A417,276.27,280.65,29.1,229.99,20.14,19.56,,,
A418,11373888391417833,1/1/21,21005602,O,1,A418,10.47,14,1.57,3.45,8.98,8.98,,,
A419,11384726268032233,1/1/21,21005603,Q,3,A419,18.71,15.97,2.81,6.78,8.51,6.38,,,
A420,11168924594680243,1/1/21,21036248,L,3,A420,27.27,24.22,4.09,13.14,6.99,6.99,,,
A421,11171468900190665,1/1/21,21005602,Q,1,A421,24.15,15.6,3.67,5.09,8.98,6.84,,,
A422,11225844374797852,1/1/21,21005603,Q,3,A422,19.47,15.36,2.92,6.06,8.98,6.38,,,
A423,11395014665757812,1/1/21,21037348,K,1,A423,215.9,191.41,17.27,162.39,11.75,11.75,,,
A424,11228993496425044,1/1/21,21005603,Q,1,A424,33.89,28.55,5.08,17.09,8.81,6.38,,,
A425,11205524259458621,1/1/21,21036249,L,1,A425,15.42,15.73,2.31,8.67,4.75,4.75,,,
A426,11325540463993048,1/1/21,21005603,Q,12,A426,27.52,57.08,4.13,19.65,8.98,33.3,,,
A427,11309175667591416,1/1/21,21005605,O,2,A427,20.6,18.98,3.1,6.9,8.98,8.98,,,
A428,11313927978597048,1/1/21,21005604,Q,1,A428,33.98,28.88,5.1,17.09,8.98,6.69,,,
A429,11251303277137818,1/1/21,21005604,O,1,A429,9.22,15.49,1.38,5.13,8.98,8.98,,,
A430,11136712293078656,1/1/21,21036250,L,3,A430,56.97,56.85,8.55,41.31,6.99,6.99,,,
A431,11224435267190638,1/1/21,21005604,Q,1,A431,13.96,16.02,2.09,5.7,8.38,8.23,,,
A432,11224284662485856,1/1/21,21005603,Q,1,A432,21.99,19.65,3.3,9.97,7.77,6.38,,,
A433,11312025663541058,1/1/21,21005603,Q,1,A433,21.99,19.65,3.3,9.97,8.38,6.38,,,
A434,11384745016411467,1/1/21,21036251,L,150,A434,31.8,29.57,4.77,15.3,9.5,9.5,,,
A435,11115681694730614,1/1/21,21036252,L,12,A435,37.54,31.84,5.64,18.7,7.5,7.5,,,
A436,11223559224511432,1/1/21,21005604,Q,8,A436,59.98,30.42,9,15.04,7.77,6.38,,,
A437,11392907835864268,1/1/21,21036253,L,1,A437,19.57,18.97,2.94,9.04,6.99,6.99,,,
A438,11187009533951443,1/1/21,21005604,Q,6,A438,41.72,42.52,6.26,29.88,8.98,6.38,,,
A439,11122386191986628,1/1/21,21005604,Q,1,A439,33.97,29.83,5.1,17.09,8.98,7.64,,,
A440,11235997096412228,1/1/21,21005606,Q,2,A440,27.37,19.43,4.11,7.36,8.98,7.96,,,
A441,11366669634675438,1/1/21,21005605,O,1,A441,10.67,15.83,1.6,5.25,8.98,8.98,,,
A442,11243323965068236,1/1/21,21036257,L,1,A442,11.28,12.75,1.69,4.07,6.99,6.99,,,
A443,11455175692584232,1/1/21,21005606,Q,1,A443,24.37,22.71,3.66,3.01,8.98,16.04,,,
A444,11139643053637862,1/1/21,21005605,O,1,A444,11.13,14.5,1.69,3.83,8.98,8.98,,,
A445,11436457891830621,1/1/21,21005605,O,1,A445,12.12,39.24,1.82,28.44,8.98,8.98,,,
A446,11460810694651453,1/1/21,21036254,L,1,A446,19.57,18.97,2.94,9.04,6.99,6.99,,,
A447,11297490166843455,1/1/21,21005606,Q,3,A447,23.9,21.7,3.59,11.73,8.62,6.38,,,
A448,11408310989758635,1/1/21,21036258,L,4,A448,57.12,46.27,8.56,30.72,6.99,6.99,,,
A449,11358036474609868,1/1/21,21005606,Q,1,A449,15.18,14.36,2.28,5.7,8.38,6.38,,,
A450,11311676350656240,1/1/21,21005605,Q,1,A450,21.86,11.62,3.28,1.96,8.38,6.38,,,
A451,11404753941797867,1/1/21,21005606,Q,1,A451,94.49,67.09,14.17,46.54,8.51,6.38,,,
A452,11184396668265866,1/1/21,21005606,Q,1,A452,33.97,28.57,5.1,17.09,8.81,6.38,,,
A453,11395482192015429,1/1/21,21005607,P,1,A453,10.83,13.81,1.62,3.21,8.98,8.98,,,
A454,11303218982583477,1/1/21,21036255,J,1,A454,54.6,54.22,4.37,40.8,9.05,9.05,,,
A455,11172159181842600,1/1/21,21005605,Q,1,A455,33.98,29.83,5.1,17.09,8.98,7.64,,,
A456,11453335462214605,1/1/21,21005608,Q,1,A456,69.73,54.65,10.46,35.96,8.51,8.23,,,
A457,11250091970121013,1/1/21,21005605,Q,3,A457,20.01,18.62,3,9.24,8.98,6.38,,,
A458,11358088618328254,1/1/21,21036260,L,6,A458,19.37,18.91,2.91,9.01,6.99,6.99,,,
A459,11417939125175433,1/1/21,21005607,Q,3,A459,23.9,22.16,3.59,11.73,9.46,6.84,,,
A460,11233646117001802,1/1/21,21005605,Q,1,A460,33.98,28.88,5.1,17.09,8.98,6.69,,,
A461,11458490840912220,1/1/21,21005606,O,1,A461,12.32,15.95,1.85,5.12,8.98,8.98,,,
A462,11329393741324202,1/1/21,21036256,J,1,A462,372.63,368.64,23.06,332.57,13.01,13.01,,,
A463,11383272824822649,1/1/21,21005607,Q,1,A463,8.43,15.27,1.26,5.78,8.98,8.23,,,
A464,11336638760436214,1/1/21,21005607,Q,4,A464,29.82,21.49,2.38,10.88,8.98,8.23,,,
A465,11387741081241022,1/1/21,21036259,L,2,A465,35.88,34.57,5.38,24.44,4.75,4.75,,,
A466,11486438144282603,1/1/21,21005608,Q,6,A466,15.74,20.43,2.39,10.08,8.98,7.96,,,
A467,11280581559465033,1/1/21,21036261,L,2,A467,33.4,30.33,5.02,19.56,5.75,5.75,,,
A468,11150525658985040,1/1/21,21036262,L,1,A468,11.09,9.97,1.66,3.56,4.75,4.75,,,
A469,11456552078529819,1/1/21,21036263,L,1,A469,16.86,15.54,2.53,6.02,6.99,6.99,,,
A470,11239732848880245,1/1/21,21005607,Q,1,A470,33.97,29.83,5.1,17.09,8.98,7.64,,,
A471,11303756548831468,1/1/21,21005607,Q,1,A471,33.97,28.57,5.1,17.09,8.3,6.38,,,
A472,11177741808976242,1/1/21,21036264,L,12,A472,40.66,38.97,6.1,22.88,9.99,9.99,,,
A473,11426346730596258,1/1/21,21005608,Q,6,A473,14.43,13.29,1.15,5.76,8.98,6.38,,,
A474,11364803728051465,1/1/21,21005608,O,1,A474,11.13,14.48,1.67,3.83,8.98,8.98,,,
A475,11113981658952236,1/1/21,21005608,Q,2,A475,16.52,91.03,1.32,66.72,10.08,22.99,,,
A476,11211936267511455,1/1/21,21036265,L,12,A476,43.94,43.78,6.59,27.2,9.99,9.99,,,
A477,11304764796134636,1/1/21,21005608,Q,12,A477,33.48,292.32,5.02,264.96,26.33,22.34,,,
A478,11451794022205060,1/1/21,21005609,Q,20,A478,18.33,30.84,2.75,19.2,8.51,8.89,,,
A479,11446549419055412,1/1/21,21005609,Q,1,A479,12.5,13,1.88,2.89,8.98,8.23,,,
A480,11254806771701005,1/1/21,21005608,O,1,A480,7.75,12.97,1.16,2.83,8.98,8.98,,,
A481,11401144901415447,1/1/21,21005609,Q,4,A481,29.99,19.98,4.5,7.52,8.98,7.96,,,
A482,11140955017727406,1/1/21,21036266,C,1,A482,83.56,85.09,12.53,64.3,8.26,8.26,,,
A483,11362172618479451,1/1/21,21005609,O,1,A483,6.33,12.72,0.95,2.79,8.98,8.98,,,
A484,11459692517238612,1/1/21,21036267,L,1,A484,18.97,14.02,2.85,6.42,4.75,4.75,,,
A485,11490866433948250,1/1/21,21005609,Q,1,A485,9.47,11.88,1.61,3.89,9.02,6.38,,,
A486,11271030340175419,1/1/21,21005609,Q,1,A486,94.49,68.67,14.17,46.54,8.98,7.96,,,
A487,11219192485642654,1/1/21,21005610,Q,1,A487,94.49,68.67,14.17,46.54,8.93,7.96,,,
A488,11286871163595467,1/1/21,21005609,Q,2,A488,15.54,15.67,2.33,5.38,8.98,7.96,,,
A489,11162661622446618,1/1/21,21036268,L,12,A489,37.55,38.3,5.63,22.68,9.99,9.99,,,
A490,11101840597777875,1/1/21,21005610,Q,12,A490,37.62,227.48,5.64,210.12,8.98,11.72,,,
A491,11199666914592240,1/1/21,21005611,Q,1,A491,12.74,16.28,1.91,6.41,8.98,7.96,,,
A492,11203557222177031,1/1/21,21005610,P,1,A492,18.69,20.61,2.8,8.83,8.98,8.98,,,
A493,11197380544021830,1/1/21,21005610,Q,24,A493,24.57,409.14,3.69,393.12,13.63,12.33,,,
