Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A13946,11142942174444215,11/15/20,20017693,L,1,A13946,22.7,16.93,3.41,8.77,4.75,4.75,,,
A13947,11395404982205843,11/4/20,20014797,L,12,A13947,34.17,34.43,5.13,22.31,6.99,6.99,,,
A13948,11366464534361018,11/17/20,20018461,L,1,A13948,23.74,17.08,3.56,8.77,4.75,4.75,,,
A13949,11427313076460225,11/29/20,20002989,Q,3,A13949,25.15,24.59,3.82,12.39,8.98,8.38,,,
A13950,11391682276270649,11/9/20,20016637,L,12,A13950,33.87,34.38,5.08,22.31,6.99,6.99,,,
A13951,11314226004749824,11/2/20,20014347,L,9,A13951,70.1,69.44,10.52,49.42,9.5,9.5,,,
A13952,11235498393397061,11/4/20,20014937,L,9,A13952,70.1,69.44,10.52,49.42,9.5,9.5,,,
A13953,11291988000754605,11/25/20,20021802,L,24,A13953,88.6,72.54,13.3,44.74,14.5,14.5,,,
A13954,11358388124189045,11/6/20,20015527,L,12,A13954,63.09,63.52,9.46,44.07,9.99,9.99,,,
A13955,11494597669747401,11/6/20,20015491,L,12,A13955,18.72,38,2.81,27.2,7.99,7.99,,,
A13956,11438071878538657,11/5/20,20015126,L,12,A13956,34.18,31.19,5.13,22.31,3.75,3.75,,,
A13957,11452951095352230,11/22/20,20020540,L,6,A13957,35.96,31.55,5.39,16.17,9.99,9.99,,,
A13958,11280707766383416,11/23/20,20020804,L,12,A13958,71.92,55.11,10.78,32.34,11.99,11.99,,,
A13959,11122786592821823,11/22/20,20020546,L,1,A13959,10.62,10.29,1.59,3.95,4.75,4.75,,,
A13960,11497771412233827,11/2/20,20014379,L,12,A13960,34.88,34.53,5.23,22.31,6.99,6.99,,,
A13961,11438071878538657,11/5/20,20015126,L,12,A13961,34.35,31.21,5.15,22.31,3.75,3.75,,,
A13962,11316866829311456,11/13/20,20002044,Q,12,A13962,19.57,32.64,2.94,19.56,8.98,10.14,,,
A13963,11154398353469807,11/30/20,20024157,L,1,A13963,9.99,10.08,1.5,3.83,4.75,4.75,,,
A13964,11264952995230630,11/12/20,20002029,Q,12,A13964,19.57,29.93,2.94,19.56,8.51,7.43,,,
A13965,11212786114937807,11/12/20,20002033,Q,12,A13965,19.57,34.92,2.94,19.56,8.98,12.42,,,
A13966,11477580739283462,11/27/20,20022550,L,1,A13966,9.01,9.15,1.35,3.05,4.75,4.75,,,
A13967,11109134719453007,11/22/20,20020621,L,4,A13967,35.66,36.17,5.35,23.32,7.5,7.5,,,
A13968,11450606196853862,11/8/20,20016106,L,1,A13968,21.62,16.76,3.24,8.77,4.75,4.75,,,
A13969,11326823192851432,11/24/20,20021534,L,1,A13969,17.41,17.67,2.61,8.07,6.99,6.99,,,
A13970,11377336512189842,11/27/20,20022465,L,1,A13970,9.01,9.15,1.35,3.05,4.75,4.75,,,
A13971,11161240745724206,11/5/20,20015313,L,1,A13971,19.38,16.43,2.91,8.77,4.75,4.75,,,
A13972,11130213018048238,11/6/20,20015423,L,1,A13972,21.62,16.76,3.24,8.77,4.75,4.75,,,
A13973,11202666394908235,11/4/20,20014920,L,12,A13973,58.08,54.86,8.71,36.65,9.5,9.5,,,
A13974,11404222764859402,11/29/20,20023688,L,9,A13974,70.12,69.44,10.52,49.42,9.5,9.5,,,
A13975,11478704502060201,11/29/20,20002959,Q,1,A13975,10.27,30.97,0.82,23.78,8.3,6.37,,,
A13976,11161623452122663,11/22/20,20020531,L,9,A13976,70.12,69.44,10.52,49.42,9.5,9.5,,,
A13977,11463067573411448,11/30/20,20024478,L,4,A13977,35.66,33.045,5.35,23.32,4.375,4.375,,,
A13978,11173937510997860,11/24/20,20021583,L,18,A13978,140.24,129.87,21.04,98.84,9.99,9.99,,,
A13979,11463067573411448,11/30/20,20024478,L,4,A13979,38.79,33.515,5.82,23.32,4.375,4.375,,,
A13980,11457488696148245,11/30/20,20024358,L,12,A13980,33.97,34.4,5.1,22.31,6.99,6.99,,,
A13981,11207343753869051,11/26/20,20022014,L,1,A13981,9.01,9.15,1.35,3.05,4.75,4.75,,,
A13982,11319598039973854,11/25/20,20022144,L,1,A13982,17.41,15.06,0,8.07,6.99,6.99,,,
A13983,11247528203950605,11/15/20,20017794,L,1,A13983,22.7,16.93,3.41,8.77,4.75,4.75,,,
A13984,11437450958608264,11/9/20,20016684,L,1,A13984,21.89,16.8,3.28,8.77,4.75,4.75,,,
A13985,11212661992193061,11/2/20,20014322,L,12,A13985,59.92,55.14,8.99,36.65,9.5,9.5,,,
A13986,11119780160068258,11/30/20,20024246,L,24,A13986,67.94,62.32,10.2,44.62,7.5,7.5,,,
A13987,11277595592677805,11/27/20,20022529,L,12,A13987,34.34,34.45,5.15,22.31,6.99,6.99,,,
A13988,11291791039030602,11/30/20,20024413,L,12,A13988,33.97,34.4,5.1,22.31,6.99,6.99,,,
A13989,11182229221422629,11/5/20,20015069,L,12,A13989,34.18,34.43,5.13,22.31,6.99,6.99,,,
A13990,11247827487456205,11/25/20,20021715,L,12,A13990,33.91,34.39,5.09,22.31,6.99,6.99,,,
A13991,11457511886214614,11/27/20,20022982,L,12,A13991,34.21,34.43,5.13,22.31,6.99,6.99,,,
A13992,11413415913943468,11/26/20,20021955,L,1,A13992,17.41,17.67,2.61,8.07,6.99,6.99,,,
A13993,11239166958382601,11/18/20,20019096,L,1,A13993,23.74,17.08,3.56,8.77,4.75,4.75,,,
A13994,11459332309555461,11/27/20,20022546,L,6,A13994,77.28,72.95,11.59,54.37,6.99,6.99,,,
A13995,11423844627330606,11/27/20,20022600,L,12,A13995,34.34,34.45,5.15,22.31,6.99,6.99,,,
A13996,11323015161295407,11/3/20,20014626,L,12,A13996,34.35,34.45,5.15,22.31,6.99,6.99,,,
A13997,11151858237558602,11/7/20,20001810,Q,6,A13997,34.09,52.12,5.11,22.04,9.17,24.97,,,
A13998,11408067940362655,11/6/20,20015414,L,12,A13998,18.71,38,2.81,27.2,7.99,7.99,,,
A13999,11329698130637863,11/6/20,20015674,L,12,A13999,63.1,63.53,9.47,44.07,9.99,9.99,,,
A14000,11463429526285858,11/6/20,20015382,L,12,A14000,63.09,63.52,9.46,44.07,9.99,9.99,,,
A14001,11272135287117013,11/6/20,20015405,L,12,A14001,63.03,63.51,9.45,44.07,9.99,9.99,,,
A14002,11204845429773044,11/6/20,20015584,L,12,A14002,63.09,63.52,9.46,44.07,9.99,9.99,,,
A14003,11392644481702645,11/17/20,20002242,Q,2,A14003,13.23,14.75,1.06,7.34,8.98,6.35,,,
A14004,11239394525056210,11/30/20,20024544,L,4,A14004,38.79,36.64,5.82,23.32,7.5,7.5,,,
A14005,11120671726433850,11/27/20,20022654,L,1,A14005,17.56,17.69,2.63,8.07,6.99,6.99,,,
A14006,11173317327160229,11/27/20,20022479,L,1,A14006,9.01,9.15,1.35,3.05,4.75,4.75,,,
A14007,11115362423992267,11/27/20,20022488,L,1,A14007,9.01,9.15,1.35,3.05,4.75,4.75,,,
A14008,11445336466089040,11/27/20,20022780,L,1,A14008,9.01,9.15,1.35,3.05,4.75,4.75,,,
A14009,11144526102256226,11/26/20,20022035,L,1,A14009,9.01,9.15,1.35,3.05,4.75,4.75,,,
A14010,11392469488259406,11/9/20,20016470,L,1,A14010,21.62,16.76,3.24,8.77,4.75,4.75,,,
A14011,11187537990961819,11/9/20,20016468,L,1,A14011,21.62,16.76,3.24,8.77,4.75,4.75,,,
A14012,11468656022551456,11/22/20,20020657,L,6,A14012,78.56,73.14,11.78,54.37,6.99,6.99,,,
A14013,11250124895909811,11/30/20,20024280,L,12,A14013,33.97,34.4,5.1,22.31,6.99,6.99,,,
A14014,11162849242649811,11/28/20,20023317,L,12,A14014,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14015,11402084901585058,11/24/20,20021615,L,12,A14015,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14016,11118794823261845,11/28/20,20023090,L,12,A14016,28.09,26.5,4.21,15.3,6.99,6.99,,,
A14017,11326955377039412,11/25/20,20021785,L,1,A14017,15.38,15.62,2.31,6.32,6.99,6.99,,,
A14018,11179245676021038,11/26/20,20002745,Q,8,A14018,16.26,14.23,2.44,5.44,7.77,6.35,,,
A14019,11323775151669060,11/28/20,20023030,L,6,A14019,24.77,23.73,3.72,13.02,6.99,6.99,,,
A14020,11360173323075426,11/18/20,20018834,L,6,A14020,36.13,32.79,5.42,17.38,9.99,9.99,,,
A14021,11385049955632244,11/22/20,20020714,L,12,A14021,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14022,11291182021781824,11/21/20,20020122,L,1,A14022,16.96,17.21,2.54,8.92,5.75,5.75,,,
A14023,11259509454402625,11/27/20,20022742,L,1,A14023,9.26,9.4,0.74,3.91,4.75,4.75,,,
A14024,11220845029647457,11/27/20,20022689,L,1,A14024,9.26,9.4,0.74,3.91,4.75,4.75,,,
A14025,11252999185493056,11/27/20,20022711,L,1,A14025,9.26,9.4,0.74,3.91,4.75,4.75,,,
A14026,11196678009280234,11/19/20,20019442,L,6,A14026,38.93,33.21,5.84,17.38,9.99,9.99,,,
A14027,11381752269449003,11/21/20,20019805,L,6,A14027,48.4,48.5,7.26,31.25,9.99,9.99,,,
A14028,11297197753828259,11/21/20,20002442,Q,1,A14028,13.98,13.38,1.12,4.1,8.3,8.16,,,
A14029,11311008471942613,11/8/20,20001836,Q,6,A14029,33.99,61.1,5.1,22.04,9.93,33.96,,,
A14030,11427614550236231,11/15/20,20017599,L,1,A14030,18.48,16.08,2.77,6.32,6.99,6.99,,,
A14031,11436060506517059,11/12/20,20001992,Q,2,A14031,13.09,16.51,1.05,8.2,8.98,7.26,,,
A14032,11400951431324214,11/22/20,20020258,L,6,A14032,35.95,31.55,5.39,16.17,9.99,9.99,,,
A14033,11157336957905800,11/17/20,20018418,L,6,A14033,49.86,48.23,7.48,31.25,9.5,9.5,,,
A14034,11217965877265068,11/11/20,20001986,Q,2,A14034,13.14,15.6,1.05,8.2,8.98,6.35,,,
A14035,11480931205708258,11/4/20,20014899,L,12,A14035,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14036,11100291050070605,11/20/20,20019788,L,1,A14036,12.84,13.58,1.93,4.66,6.99,6.99,,,
A14037,11282669140001038,11/27/20,20022953,L,6,A14037,40.74,40.67,6.11,25.81,8.75,8.75,,,
A14038,11367897833461059,11/23/20,20021025,L,12,A14038,33.39,33.89,5.01,21.38,7.5,7.5,,,
A14039,11241806129256240,11/28/20,20023018,L,2,A14039,25.12,19.13,2,11.38,5.75,5.75,,,
A14040,11277167154181815,11/24/20,20021255,L,12,A14040,33.39,33.89,5.01,21.38,7.5,7.5,,,
A14041,11218623021888226,11/26/20,20021894,L,12,A14041,26.99,26.34,4.05,15.3,6.99,6.99,,,
A14042,11322907564972239,11/10/20,20016928,L,1,A14042,18.18,16.04,2.73,6.32,6.99,6.99,,,
A14043,11174070092138626,11/28/20,20023250,L,2,A14043,21.3,16.77,3.2,7.82,5.75,5.75,,,
A14044,11388499727512214,11/26/20,20021974,L,12,A14044,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14045,11264189814369825,11/22/20,20020589,L,6,A14045,37.02,32.92,5.55,17.38,9.99,9.99,,,
A14046,11282384649761842,11/30/20,20024006,L,12,A14046,44.3,40.3,6.65,23.66,9.99,9.99,,,
A14047,11192704810292222,11/4/20,20014840,L,12,A14047,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14048,11303549637344234,11/24/20,20021655,L,12,A14048,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14049,11454114123424227,11/30/20,20024155,L,6,A14049,25.05,23.77,3.76,13.02,6.99,6.99,,,
A14050,11151149815841015,11/17/20,20018518,L,1,A14050,17.86,15.99,2.68,6.32,6.99,6.99,,,
A14051,11118094454103452,11/3/20,20014716,L,12,A14051,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14052,11433276998066603,11/21/20,20020218,L,12,A14052,43.43,44.08,6.51,28.82,8.75,8.75,,,
A14053,11201325637222615,11/5/20,20015198,L,12,A14053,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14054,11389304407803428,11/10/20,20016933,L,6,A14054,25.76,24.42,3.86,13.57,6.99,6.99,,,
A14055,11344917164365853,11/3/20,20014772,L,12,A14055,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14056,11449284819552250,11/2/20,20014365,L,12,A14056,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14057,11296416709424238,11/2/20,20014465,L,24,A14057,85.88,80.02,12.88,57.64,9.5,9.5,,,
A14058,11283243866129051,11/4/20,20014869,L,12,A14058,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14059,11402138698103415,11/27/20,20022503,L,1,A14059,9.01,9.15,1.35,3.05,4.75,4.75,,,
A14060,11324040212416224,11/10/20,20016885,L,1,A14060,20.77,16.64,3.12,8.77,4.75,4.75,,,
A14061,11445772971412266,11/20/20,20019551,L,9,A14061,70.12,69.44,10.52,49.42,9.5,9.5,,,
A14062,11355577662961010,11/2/20,20014380,L,9,A14062,70.1,69.44,10.52,49.42,9.5,9.5,,,
A14063,11132048437115424,11/19/20,20019332,L,2,A14063,25.14,19.15,2.02,11.38,5.75,5.75,,,
A14064,11284110143648230,11/23/20,20002527,Q,8,A14064,18.7,16.18,2.81,5.44,8.38,7.93,,,
A14065,11203722012570616,11/30/20,20003051,Q,4,A14065,23.46,31.09,3.52,19.36,7.77,8.21,,,
A14066,11354079753083467,11/27/20,20022630,L,1,A14066,9.26,9.4,0.74,3.91,4.75,4.75,,,
A14067,11459412293484261,11/29/20,20023758,L,12,A14067,44.3,40.3,6.65,23.66,9.99,9.99,,,
A14068,11220773300359467,11/24/20,20021251,L,1,A14068,14.6,13.18,2.19,5.24,5.75,5.75,,,
A14069,11483700423858628,11/20/20,20019642,L,36,A14069,222.96,166.2,33.42,104.28,28.5,28.5,,,
A14070,11142876711488265,11/26/20,20022003,L,12,A14070,44.3,39.01,6.65,22.37,9.99,9.99,,,
A14071,11371968090560265,11/8/20,20016291,L,12,A14071,75.84,58.13,11.38,34.76,11.99,11.99,,,
A14072,11115623869357830,11/23/20,20021138,L,24,A14072,88.6,72.54,13.3,44.74,14.5,14.5,,,
A14073,11137672800087446,11/6/20,20015466,L,18,A14073,149.61,130.18,22.44,93.75,13.99,13.99,,,
A14074,11237934288148257,11/5/20,20015108,L,1,A14074,16.96,17.21,2.54,8.92,5.75,5.75,,,
A14075,11448344514425049,11/28/20,20023349,L,12,A14075,45.17,44.35,6.78,28.82,8.75,8.75,,,
A14076,11341854373948249,11/2/20,20014471,L,12,A14076,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14077,11496015346876226,11/20/20,20019743,L,6,A14077,37.09,32.93,5.56,17.38,9.99,9.99,,,
A14078,11212334592023443,11/28/20,20023284,L,12,A14078,33.6,33.92,5.04,21.38,7.5,7.5,,,
A14079,11281623403210613,11/16/20,20018185,L,6,A14079,48.35,48.49,7.25,31.25,9.99,9.99,,,
A14080,11279215187933063,11/30/20,20024464,L,12,A14080,32.76,33.42,4.91,21.01,7.5,7.5,,,
A14081,11421611309344255,11/29/20,20023650,L,1,A14081,15.04,14.35,2.26,5.1,6.99,6.99,,,
A14082,11376113408492216,11/21/20,20020141,L,12,A14082,35.42,34.19,5.31,21.38,7.5,7.5,,,
A14083,11122649465937052,11/27/20,20022723,L,1,A14083,12.54,12.73,1.88,5.1,5.75,5.75,,,
A14084,11185059359022667,11/4/20,20015019,L,12,A14084,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14085,11359826826243413,11/24/20,20021573,L,1,A14085,14.34,14.24,2.15,5.1,6.99,6.99,,,
A14086,11471322511317037,11/16/20,20018224,L,6,A14086,25.76,24.42,3.86,13.57,6.99,6.99,,,
A14087,11228896196617061,11/3/20,20014631,L,12,A14087,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14088,11262984036976228,11/7/20,20015824,L,6,A14088,25.76,24.42,3.86,13.57,6.99,6.99,,,
A14089,11499123525561055,11/4/20,20014841,L,12,A14089,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14090,11476423955876267,11/4/20,20014946,L,24,A14090,85.88,80.02,12.88,57.64,9.5,9.5,,,
A14091,11153261975857058,11/2/20,20014490,L,6,A14091,25.76,24.42,3.86,13.57,6.99,6.99,,,
A14092,11391474049965022,11/8/20,20016118,L,1,A14092,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14093,11228588501121022,11/24/20,20021185,L,12,A14093,33.27,33.5,4.99,21.01,7.5,7.5,,,
A14094,11158437542640229,11/26/20,20021914,L,12,A14094,47.09,47.8,7.06,33.24,7.5,7.5,,,
A14095,11262512562929836,11/25/20,20021671,L,1,A14095,12.54,12.73,1.88,5.1,5.75,5.75,,,
A14096,11239751916070669,11/29/20,20023604,L,2,A14096,30.08,22.22,4.52,10.2,7.5,7.5,,,
A14097,11318442700273857,11/5/20,20015121,L,3,A14097,70.41,56.28,10.56,38.22,7.5,7.5,,,
A14098,11420927526452248,11/19/20,20019289,L,1,A14098,14.35,14.24,2.15,5.1,6.99,6.99,,,
A14099,11353433240560253,11/7/20,20015821,L,12,A14099,44.61,35.64,6.69,21.96,6.99,6.99,,,
A14100,11385611391365806,11/8/20,20016311,L,1,A14100,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14101,11495506420977056,11/2/20,20014344,L,1,A14101,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14102,11257089407553863,11/15/20,20017788,L,1,A14102,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14103,11205459548279443,11/17/20,20018740,L,2,A14103,42.84,38.89,6.42,25.48,6.99,6.99,,,
A14104,11454649705045810,11/26/20,20021824,L,1,A14104,21.44,21.71,3.22,12.74,5.75,5.75,,,
A14105,11249221638472264,11/16/20,20018031,L,2,A14105,46.94,39.51,7.04,25.48,6.99,6.99,,,
A14106,11215155359099417,11/27/20,20022517,L,1,A14106,21.44,21.71,3.22,12.74,5.75,5.75,,,
A14107,11358581649822637,11/21/20,20020163,L,12,A14107,35.42,34.19,5.31,21.38,7.5,7.5,,,
A14108,11114046081543424,11/30/20,20024206,L,12,A14108,45.17,44.35,6.78,28.82,8.75,8.75,,,
A14109,11229371515677004,11/24/20,20021392,D,5,A14109,90.35,109.85,10.85,35,64,64,,,
A14110,11259697159113804,11/3/20,20014740,L,12,A14110,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14111,11391334719151410,11/9/20,20016704,L,1,A14111,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14112,11485654647728206,11/25/20,20022241,L,6,A14112,36.49,31.57,0,22.07,9.5,9.5,,,
A14113,11327845624921004,11/17/20,20018649,D,2,A14113,49.42,83.56,7.42,17.62,58.52,58.52,,,
A14114,11231137630850635,11/16/20,20002204,Q,6,A14114,37.54,26.63,5.64,14.64,8.98,6.35,,,
A14115,11213010476360223,11/27/20,20022676,L,12,A14115,33.39,33.89,5.01,21.38,7.5,7.5,,,
A14116,11316220683828214,11/30/20,20024264,L,3,A14116,45.12,30.83,6.78,15.3,8.75,8.75,,,
A14117,11175762131930631,11/28/20,20002943,O,1,A14117,9.04,12.35,1.38,1.99,8.98,8.98,,,
A14118,11335572998318627,11/10/20,20016800,L,12,A14118,46.65,43.44,7,26.45,9.99,9.99,,,
A14119,11179978856957038,11/21/20,20020009,L,12,A14119,43.97,38.96,6.6,22.37,9.99,9.99,,,
A14120,11138390198469804,11/16/20,20018152,L,12,A14120,46.65,43.44,7,26.45,9.99,9.99,,,
A14121,11299248676168230,11/4/20,20015027,L,1,A14121,12.6,11.45,1.01,5.69,4.75,4.75,,,
A14122,11481168421533831,11/14/20,20017573,L,12,A14122,47.23,45.33,7.08,27.26,10.99,10.99,,,
A14123,11413024385858665,11/28/20,20023314,L,1,A14123,10.65,10.26,1.6,3.91,4.75,4.75,,,
A14124,11238692298980242,11/8/20,20016294,L,6,A14124,36.9,32.91,5.54,17.38,9.99,9.99,,,
A14125,11281330879569018,11/19/20,20019191,L,6,A14125,49.92,48.24,7.49,31.25,9.5,9.5,,,
A14126,11458909676580212,11/11/20,20001988,Q,2,A14126,13.14,16.11,1.05,8.2,8.98,6.86,,,
A14127,11400549244762651,11/5/20,20015260,L,12,A14127,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14128,11134073476139416,11/5/20,20015195,L,6,A14128,25.76,24.42,3.86,13.57,6.99,6.99,,,
A14129,11101277550381063,11/3/20,20014535,L,12,A14129,42.94,43.25,6.44,28.82,7.99,7.99,,,
A14130,11418742572225018,11/11/20,20001971,Q,3,A14130,18.69,21.33,2.8,7.32,8.98,11.21,,,
A14131,11122558395106667,11/2/20,20014516,L,1,A14131,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14132,11206003233867463,11/18/20,20018773,L,1,A14132,21.42,21.7,3.21,12.74,5.75,5.75,,,
A14133,11424927460053015,11/28/20,20002885,P,1,A14133,26.66,22.63,4,9.65,8.98,8.98,,,
A14134,11217453577777046,11/22/20,20020717,L,1,A14134,21.37,21.7,3.21,12.74,5.75,5.75,,,
A14135,11198581942991409,11/17/20,20018557,L,1,A14135,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14136,11327068371760217,11/23/20,20002551,Q,1,A14136,26.19,24.42,3.93,14.14,8.51,6.35,,,
A14137,11477906348448249,11/28/20,20023021,L,1,A14137,21.44,21.71,3.22,12.74,5.75,5.75,,,
A14138,11122588572530659,11/12/20,20017137,D,3,A14138,133.86,156.55,16.05,82.5,58,58,,,
A14139,11368784186359447,11/29/20,20002983,Q,1,A14139,28.51,27.35,4.28,14.14,8.3,8.93,,,
A14140,11354454104128200,11/4/20,20014820,L,12,A14140,46.65,43.44,7,26.45,9.99,9.99,,,
A14141,11382699733712236,11/15/20,20017824,L,12,A14141,46.65,43.44,7,26.45,9.99,9.99,,,
A14142,11150914008145046,11/16/20,20017962,L,12,A14142,46.65,43.44,7,26.45,9.99,9.99,,,
A14143,11298622745877051,11/2/20,20014366,L,1,A14143,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14144,11458877692684202,11/10/20,20016930,L,12,A14144,46.65,43.44,7,26.45,9.99,9.99,,,
A14145,11225125187125851,11/4/20,20014970,L,12,A14145,46.65,43.44,7,26.45,9.99,9.99,,,
A14146,11140784229737036,11/14/20,20017478,L,12,A14146,46.65,43.44,7,26.45,9.99,9.99,,,
A14147,11466058597069863,11/15/20,20017815,L,12,A14147,46.65,43.44,7,26.45,9.99,9.99,,,
A14148,11455499233299410,11/23/20,20021151,L,12,A14148,47.07,43.5,7.06,26.45,9.99,9.99,,,
A14149,11120811029713036,11/10/20,20016808,L,12,A14149,46.65,43.44,7,26.45,9.99,9.99,,,
A14150,11202064460897876,11/21/20,20019810,L,12,A14150,47.07,43.5,7.06,26.45,9.99,9.99,,,
A14151,11334152434597843,11/15/20,20017601,L,12,A14151,46.65,43.44,7,26.45,9.99,9.99,,,
A14152,11133990977160241,11/19/20,20019365,L,12,A14152,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14153,11166429008462617,11/21/20,20020025,L,12,A14153,47.07,43.5,7.06,26.45,9.99,9.99,,,
A14154,11435435726623447,11/26/20,20002793,Q,1,A14154,26.13,26.4,3.92,14.14,8.98,8.34,,,
A14155,11470144722355406,11/9/20,20016619,L,12,A14155,47.23,45.33,7.08,27.26,10.99,10.99,,,
A14156,11134153231049046,11/20/20,20019667,L,12,A14156,46.99,43.49,7.05,26.45,9.99,9.99,,,
A14157,11483633917388208,11/21/20,20020101,L,12,A14157,47.07,43.5,7.06,26.45,9.99,9.99,,,
A14158,11455238156273816,11/21/20,20019814,L,12,A14158,47.07,43.5,7.06,26.45,9.99,9.99,,,
A14159,11398979121312250,11/18/20,20018840,L,12,A14159,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14160,11260590601244205,11/21/20,20019802,J,1,A14160,184.3,176.38,11.06,153.08,12.24,12.24,,,
A14161,11196287243530635,11/15/20,20017858,L,12,A14161,46.65,43.44,7,26.45,9.99,9.99,,,
A14162,11335214498989057,11/12/20,20017174,J,1,A14162,251.48,236.52,15.6,210.54,10.38,10.38,,,
A14163,11117647790899425,11/3/20,20014667,J,6,A14163,1533.9,1550.96,92.04,1393.92,65,65,,,
A14164,11365266750201858,11/5/20,20015233,J,2,A14164,519.98,530.68,31.2,475.54,23.94,23.94,,,
A14165,11362349704765051,11/19/20,20019401,J,1,A14165,104.56,113.13,15.36,85.53,12.24,12.24,,,
A14166,11348566116733824,11/14/20,20017365,L,2,A14166,46.94,39.51,7.04,25.48,6.99,6.99,,,
A14167,11257976183137068,11/18/20,20018819,J,1,A14167,59.91,65.01,8.99,46.21,9.81,9.81,,,
A14168,11438645665614615,11/16/20,20018365,L,1,A14168,23.47,22.01,3.52,12.74,5.75,5.75,,,
A14169,11329667713576205,11/23/20,20002588,N,1,A14169,9.79,4.74,1.49,3.25,0,0,,,
A14170,11340820529868229,11/26/20,20002728,O,1,A14170,13.88,17.31,2.08,6.25,8.98,8.98,,,
A14171,11238962953989051,11/15/20,20017832,J,1,A14171,71.5,77.47,10.73,57.02,9.72,9.72,,,
A14172,11371757124682637,11/16/20,20017955,L,12,A14172,46.65,43.44,7,26.45,9.99,9.99,,,
A14173,11212201249547407,11/14/20,20017338,J,1,A14173,71.51,77.47,10.73,57.02,9.72,9.72,,,
A14174,11394011044056215,11/10/20,20016927,L,12,A14174,47.23,45.33,7.08,27.26,10.99,10.99,,,
A14175,11147779416892247,11/3/20,20014636,L,12,A14175,46.65,43.44,7,26.45,9.99,9.99,,,
A14176,11491177615668266,11/17/20,20018528,J,1,A14176,71.48,77.46,10.72,57.02,9.72,9.72,,,
A14177,11242110178158623,11/29/20,20023466,J,1,A14177,72.41,77.88,10.86,57.02,10,10,,,
A14178,11242014190014630,11/30/20,20024425,J,1,A14178,59.36,64.7,8.9,46.21,9.59,9.59,,,
A14179,11460722482833001,11/19/20,20019420,I,1,A14179,42.21,45.14,6.33,23.99,10.52,12.82,,,
A14180,11410552877531432,11/23/20,20002542,Q,1,A14180,9.1,9.41,1.37,1.69,8.98,6.35,,,
A14181,11237906000489019,11/21/20,20019966,I,1,A14181,42.21,45.14,6.33,23.99,10.52,12.82,,,
A14182,11358240672402620,11/4/20,20014875,L,12,A14182,46.65,43.44,7,26.45,9.99,9.99,,,
A14183,11300120064107456,11/23/20,20021080,J,1,A14183,113.69,122.41,16.1,95.36,10.95,10.95,,,
A14184,11109100696137843,11/3/20,20014632,L,12,A14184,47.23,45.33,7.08,27.26,10.99,10.99,,,
A14185,11252614824701819,11/5/20,20015036,L,12,A14185,46.66,43.44,7,26.45,9.99,9.99,,,
A14186,11407763432649864,11/15/20,20017773,L,12,A14186,46.65,43.44,7,26.45,9.99,9.99,,,
A14187,11304071540281012,11/16/20,20018109,L,12,A14187,46.65,43.44,7,26.45,9.99,9.99,,,
A14188,11296740749925851,11/18/20,20018963,L,12,A14188,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14189,11376058944572252,11/18/20,20018760,L,24,A14189,95.04,82.15,14.26,52.9,14.99,14.99,,,
A14190,11104688288521867,11/18/20,20018838,L,12,A14190,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14191,11122782359635427,11/18/20,20019090,L,12,A14191,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14192,11400881926577054,11/18/20,20018860,L,12,A14192,47.37,43.55,7.11,26.45,9.99,9.99,,,
A14193,11194913852803463,11/12/20,20017166,J,1,A14193,251.48,236.01,15.09,210.54,10.38,10.38,,,
A14194,11109609273125833,11/22/20,20020433,L,12,A14194,47.07,43.5,7.06,26.45,9.99,9.99,,,
